title;url;stars;name;reviewUrl;text
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;A glimpse of history.
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;Absoluta maravilla y que vale hasta cada som de los 50.000 som que cuesta para extranjeros. Comparado con otros emplazamientos, esta entrada es hasta barata, dada la cantidad y belleza de los lugares a visitar. Toda una sucesión de mausoleos y preciosos lugares en los que echar al menos 1-2 horas admirando los detalles.
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;..uno dei posti più belli ed emozionanti in cui io sia stata..
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;A must.
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;Juda ajoyib taassurotlar oldim
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;
Shah-i-Zinda necropolis;https://www.google.com/maps/search/?api=1&query=Shah-i-Zinda%20necropolis&query_place_id=ChIJtWrGxqQYTT8R7glw_6oUdmA;5;;;Precioso conjunto funerario Timúrida de los siglos XIV y XV
